CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization
5999076000.0,95.53,4.550000190734863,2990718464.0,8082.137910739768,12.0,0.04974365234375,425984.0,52.02484953403473,0.006794916931539774,0.08270263671875,2.5340936183929443,-0.02660512924194336,1.0049564838409424,-0.02534093800932169,-0.001264188438653946,0.0,0.3297637104988098,1.4389800429344177,0.7909290383520169,3.222693085670471,2.676859140396118,3.5524566173553467,3.143177032470703,4.054372787475586,2.277230381965637
6002354000.0,86.11,4.75,2990718464.0,8300.197273095102,13.0,0.057373046875,458752.0,55.97270750999451,0.00680269137956202,0.07952880859375,2.5117690563201904,-0.027739697601646185,1.3124526143074036,-0.025117690674960613,-0.0026220064610242844,0.0,0.30255816876888275,1.6468144059181213,0.7462050976663003,3.5397450923919678,2.866734266281128,3.8423032760620117,3.26903760433197,3.947857975959778,2.271479606628418
6006152000.0,81.11,4.949999809265137,2990718464.0,8428.78259135213,14.0,0.0628662109375,491520.0,59.86033892631531,0.008875546511262655,0.12591552734375,2.491697311401367,-0.026026403065770864,1.4239894151687622,-0.024916973896324635,-0.0011094287037849426,0.0,0.23905038088560104,1.6702072620391846,0.7467136880430443,4.0534727573394775,2.9518377780914307,4.292523145675659,3.3184536695480347,3.887631416320801,2.273895502090454
6008790000.0,81.06,4.900000095367432,2990718464.0,8228.080086052549,15.0,0.057373046875,524288.0,63.842798948287964,0.0071982822846621275,0.088592529296875,2.504788398742676,-0.0259119332768023,1.2971087098121643,-0.02504788152873516,-0.0008640512824058533,0.0,0.08535609859973192,1.6049335598945618,0.7511039495428014,4.2805235385894775,2.797494888305664,4.365879535675049,3.2159628868103027,3.9824600219726562,2.2825478315353394
6010554000.0,79.115,5.650000095367432,2990718464.0,8161.28066782803,16.0,0.06317138671875,557056.0,67.85785508155823,0.005579587770625949,0.059173583984375,2.4878990650177,-0.027369934134185314,1.5343857407569885,-0.024878988973796368,-0.0024909479543566704,0.0,0.15803668648004532,1.758570373058319,0.7180275793760815,4.508764743804932,2.9818135499954224,4.666801452636719,3.309573173522949,4.015056133270264,2.2828599214553833
6011938000.0,79.37,4.800000190734863,2990718464.0,8280.248136542708,17.0,0.06591796875,589824.0,71.8152244091034,0.0055013252422213554,0.042083740234375,2.498827576637268,-0.027604380156844854,1.1161742210388184,-0.02498827688395977,-0.0026161037385463715,0.0,0.23286142200231552,1.5487786531448364,0.7414929292721433,4.06225061416626,2.4698665142059326,4.295112133026123,3.043458104133606,3.957369327545166,2.2918838262557983
6012432000.0,77.97,5.599999904632568,2990718464.0,8152.075412528565,18.0,0.064697265625,622592.0,75.83481431007385,0.005677813431248069,0.056427001953125,2.4981530904769897,-0.026480591855943203,1.1753810048103333,-0.02498153131455183,-0.001499059610068798,0.0,0.2366860806941986,1.560518503189087,0.7573447707869333,4.292291641235352,2.682620644569397,4.528977632522583,3.1683448553085327,4.019589900970459,2.286916971206665
6013074000.0,77.39,5.5,2990718464.0,8254.70384600775,19.0,0.0750732421875,655360.0,79.80442976951599,0.006902203895151615,0.074249267578125,2.447181224822998,-0.026043250923976302,1.3834699392318726,-0.024471811950206757,-0.0015714401379227638,0.0,0.14012406766414642,1.7105901837348938,0.742731979523443,4.587608337402344,2.9930509328842163,4.727732181549072,3.372029423713684,3.9696154594421387,2.28738009929657
6013648000.0,74.065,4.400000095367432,2990718464.0,8368.342198560416,20.0,0.0616455078125,688128.0,83.7201396226883,0.008133582305163145,0.091522216796875,2.4488919973373413,-0.026894905604422092,1.4129745960235596,-0.024488920345902443,-0.002405986189842224,0.0,0.10907594207674265,1.7162144184112549,0.7366565857390757,4.43054723739624,2.954798698425293,4.539623260498047,3.3428292274475098,3.9157098531723022,2.2882843017578125
6014534000.0,71.56,5.400000095367432,2990718464.0,8252.519504918408,21.0,0.07354736328125,720896.0,87.69080579280853,0.007681600982323289,0.098663330078125,2.449004650115967,-0.025085898581892252,1.5213469862937927,-0.024490047246217728,-0.0005958518013358116,0.0,0.09762647747993469,1.7351492643356323,0.739436261325944,4.8460187911987305,3.0443015098571777,4.943645000457764,3.3987571001052856,3.9706661701202393,2.296823740005493
6014990000.0,71.06,4.900000095367432,2990718464.0,8027.038757136753,22.0,0.0701904296875,753664.0,91.7730085849762,0.007622587261721492,0.10003662109375,2.3971704244613647,-0.024890601634979248,1.5012656450271606,-0.023971703834831715,-0.0009188978001475334,0.0,-0.024475998245179653,1.7714086771011353,0.7112557219443413,5.066654682159424,2.892814874649048,5.0421788692474365,3.2968333959579468,4.082202792167664,2.2818208932876587
6015224000.0,70.32,5.400000095367432,2990718464.0,8119.869991994283,23.0,0.07843017578125,786432.0,95.80854117870331,0.008036089828237891,0.09686279296875,2.434728503227234,-0.026359417475759983,1.1949436664581299,-0.02434728480875492,-0.002012130804359913,0.0,0.1282871812582016,1.5643678903579712,0.7384804739596058,4.791930198669434,2.493184208869934,4.920217514038086,3.0607590675354004,4.035532593727112,2.309958577156067
6015392000.0,71.355,5.25,2990718464.0,8028.720506228933,24.0,0.074462890625,819200.0,99.88988888263702,0.007316133473068476,0.09051513671875,2.4463380575180054,-0.025073122698813677,1.3944069743156433,-0.024463381618261337,-0.0006097406148910522,0.0,0.0314917778596282,1.6328524947166443,0.7266725346726162,5.0308637619018555,2.627149820327759,5.0623557567596436,3.1200413703918457,4.081347703933716,2.299715757369995
6015704000.0,74.35,5.150000095367432,2990718464.0,8240.024031920431,25.0,0.0714111328125,851968.0,103.86657631397247,0.006657183635979891,0.073699951171875,2.4078357219696045,-0.027009006589651108,1.3885876536369324,-0.024078357964754105,-0.002930648159235716,0.0,-0.025687921792268753,1.6624121069908142,0.7255762114790498,5.24784517288208,2.6880587339401245,5.222157001495361,3.173594832420349,3.976687431335449,2.290069580078125
6016008000.0,74.415,5.150000095367432,2990718464.0,8196.256116352575,26.0,0.06988525390625,884736.0,107.86449921131134,0.0075765561778098345,0.0728759765625,2.4015389680862427,-0.026703030802309513,1.520613193511963,-0.024015391245484352,-0.0026876386255025864,0.0,-0.17118347436189651,1.7846906781196594,0.7050226786621759,5.476913213729858,2.920433759689331,5.305729627609253,3.2869598865509033,3.997922897338867,2.297739863395691
6016242000.0,69.385,5.400000095367432,2990718464.0,7941.191829924216,27.0,0.07904052734375,917504.0,111.99083197116852,0.008500109892338514,0.1002197265625,2.4207407236099243,-0.02605729829519987,1.4980970621109009,-0.02420740481466055,-0.001849893480539322,0.0,-0.1214393824338913,1.7473198175430298,0.7257225938943189,5.868203401565552,2.983559489250183,5.7467639446258545,3.3385634422302246,4.126332759857178,2.304216742515564
6016344000.0,72.62,5.349999904632568,2990718464.0,7958.058989033911,28.0,0.07354736328125,950272.0,116.1084189414978,0.007406531600281596,0.09100341796875,2.408956527709961,-0.02607862465083599,1.4385696649551392,-0.024089564569294453,-0.001989055424928665,0.0,-0.11362424120306969,1.7322924137115479,0.7073619790735973,5.777611255645752,2.800654649734497,5.663987398147583,3.202243447303772,4.117586970329285,2.3059009313583374
6016396000.0,75.445,5.25,2990718464.0,8274.339891932144,29.0,0.07476806640625,983040.0,120.06861400604248,0.006845938507467508,0.09033203125,2.4389532804489136,-0.026716261636465788,1.0828766226768494,-0.024389532394707203,-0.0023267315700650215,0.0,0.06489199586212635,1.4803508520126343,0.7732857448552287,5.035619497299194,2.570072293281555,5.10051155090332,3.110284447669983,3.9601950645446777,2.2902811765670776
6016424000.0,71.345,5.949999809265137,2990718464.0,8199.62256485182,30.0,0.0799560546875,1015808.0,124.06489551067352,0.01041150651872158,0.132476806640625,2.362985849380493,-0.024392869789153337,1.44806569814682,-0.02362985722720623,-0.0007630083709955215,0.0,0.08268024772405624,1.7314856052398682,0.7229779875209978,5.467343091964722,2.9160563945770264,5.550023317337036,3.287686824798584,3.9962815046310425,2.2942824363708496
6016492000.0,72.24,5.699999809265137,2990718464.0,8166.530848704406,31.0,0.07598876953125,1048576.0,128.07737040519714,0.008041353430598974,0.1158447265625,2.4008697271347046,-0.025750828441232443,1.3248224258422852,-0.024008695036172867,-0.0017421324737370014,0.0,0.020494365133345127,1.6742242574691772,0.7227135240740066,5.374387264251709,2.7484935522079468,5.3948814868927,3.1786060333251953,4.012474894523621,2.291466474533081
6016588000.0,70.545,5.349999904632568,2788129792.0,8187.586609223939,32.0,0.076904296875,1081344.0,132.07952654361725,0.0069579859264194965,0.08087158203125,2.350690007209778,-0.02674064226448536,1.2887330055236816,-0.02350689936429262,-0.0032337429001927376,0.0,0.014586091041564941,1.6326582431793213,0.7392490050651495,5.28773045539856,2.7827308177948,5.302316665649414,3.1935852766036987,4.002156138420105,2.2922704219818115
6016612000.0,72.985,5.5,2990718464.0,8379.847369882506,33.0,0.07293701171875,1114112.0,135.9898602962494,0.008422266226261854,0.113525390625,2.375543475151062,-0.02450953098013997,1.4249674081802368,-0.023755433969199657,-0.0007540956139564514,0.0,-0.008403588086366653,1.725921094417572,0.7005746264663326,5.433382272720337,2.7653236389160156,5.424978733062744,3.153801202774048,3.910333752632141,2.274511456489563
6016732000.0,75.455,5.849999904632568,2990718464.0,7991.371620114625,34.0,0.08056640625,1146880.0,140.09028279781342,0.007221061270684004,0.08831787109375,2.3663394451141357,-0.024280262179672718,1.3341424465179443,-0.023663392290472984,-0.0006168726831674576,0.0,-0.017499925568699837,1.6214095950126648,0.7392324419948748,5.628796339035034,2.7810580730438232,5.611296653747559,3.1751471757888794,4.100422501564026,2.2919739484786987
6016770000.0,77.06,5.300000190734863,2990718464.0,8076.260213672612,35.0,0.072021484375,1179648.0,144.14760625362396,0.009432411752641201,0.131866455078125,2.366033911705017,-0.023641003295779228,1.3399388194084167,-0.02366033848375082,1.933181192725897e-05,0.0,0.009917386807501316,1.585725724697113,0.7534339789743634,5.190951824188232,2.7905399799346924,5.200869083404541,3.1944717168807983,4.057323455810547,2.3009049892425537
6016838000.0,73.18,5.599999904632568,2990718464.0,8187.8436626416515,36.0,0.074462890625,1212416.0,148.14963674545288,0.005839944817125797,0.064422607421875,2.3754780292510986,-0.025672192685306072,1.3547983169555664,-0.023754781112074852,-0.0019174199551343918,0.0,-0.04537120647728443,1.6549360156059265,0.7400657438972451,5.540278673171997,2.873056411743164,5.4949071407318115,3.246416449546814,4.0020304918289185,2.2830488681793213
6016842000.0,74.71,5.25,2990718464.0,8105.91806547645,37.0,0.074462890625,1245184.0,152.19211530685425,0.007094021420925856,0.08111572265625,2.334731101989746,-0.025854325853288174,1.351556658744812,-0.02334731165319681,-0.0025070160627365112,0.0,-0.04733246937394142,1.6495767831802368,0.7280443577512365,5.2952611446380615,2.7767233848571777,5.247928619384766,3.1630018949508667,4.042478561401367,2.3009926080703735
6016850000.0,73.56,5.25,2990718464.0,8110.909833631331,38.0,0.0726318359375,1277952.0,156.2321059703827,0.005150935146957636,0.04888916015625,2.324156641960144,-0.024472849443554878,1.339387059211731,-0.023241565562784672,-0.001231284812092781,0.0,-0.09855111688375473,1.687243640422821,0.7415446270234496,5.466903209686279,2.9389333724975586,5.368352174758911,3.320312976837158,4.039990663528442,2.288976788520813
6016868000.0,79.185,5.650000095367432,2990718464.0,8151.00114280126,39.0,0.07720947265625,1310720.0,160.2522256374359,0.006615741411224008,0.072113037109375,2.3391709327697754,-0.02552355034276843,1.3289417624473572,-0.02339170966297388,-0.0021318402141332626,0.0,0.021405587438493967,1.6174773573875427,0.7439426108711487,5.196800708770752,2.8236600160598755,5.218206167221069,3.196496844291687,4.020119667053223,2.3028860092163086
6016904000.0,68.25,5.300000190734863,2990718464.0,8046.873245682496,40.0,0.0750732421875,1343488.0,164.32436633110046,0.006633376237004995,0.085235595703125,2.3004785776138306,-0.023578068241477013,1.402592122554779,-0.023004785180091858,-0.0005732867866754532,0.0,-0.15591555833816528,1.7215554118156433,0.7197392888300541,5.696761846542358,2.9135310649871826,5.540846347808838,3.251775026321411,4.072140693664551,2.298997402191162
6016940000.0,71.325,5.75,2990718464.0,7907.466374578673,41.0,0.0775146484375,1376256.0,168.46829795837402,0.010669323615729809,0.13592529296875,2.299506902694702,-0.019955950789153576,1.5535305738449097,-0.02299506962299347,0.0030391174368560314,0.0,-0.19741489738225937,1.6637266278266907,0.7250665133621116,5.915723562240601,2.800099492073059,5.718308687210083,3.1734416484832764,4.14393162727356,2.29657781124115
6016940000.0,72.7,5.599999904632568,2990718464.0,7881.928990325767,42.0,0.08056640625,1409024.0,172.6256558895111,0.005847756285220385,0.06304931640625,2.240378737449646,-0.02414859924465418,1.2406551241874695,-0.022403789684176445,-0.0017448151484131813,0.0,-0.03526535676792264,1.5909277200698853,0.7215965791499198,5.505100965499878,2.5183390378952026,5.469835519790649,3.0109821557998657,4.157357931137085,2.3062479496002197
6016948000.0,69.21,5.5,2990718464.0,8043.901017177175,43.0,0.0823974609375,1441792.0,176.69930124282837,0.005694041959941387,0.053558349609375,2.2430487871170044,-0.024356859736144543,1.249315321445465,-0.022430486977100372,-0.0019263734575361013,0.0,-0.14235933870077133,1.61404287815094,0.7235222894912141,5.617150783538818,2.559206008911133,5.474791526794434,3.0682932138442993,4.073645353317261,2.2994428873062134
6016952000.0,65.515,5.699999809265137,2990718464.0,8227.028783490554,44.0,0.0836181640625,1474560.0,180.68227016925812,0.007430132012814283,0.0987548828125,2.205615282058716,-0.024904198944568634,1.3893121480941772,-0.022056153044104576,-0.002848047763109207,0.0,-0.04922519996762276,1.6626136898994446,0.7210794752937009,5.722149133682251,2.70419180393219,5.672924041748047,3.1500293016433716,3.9829689264297485,2.3074969053268433
6016954000.0,70.39,5.449999809265137,2990718464.0,8102.3930908719985,45.0,0.076904296875,1507328.0,184.72650742530823,0.008345960639417171,0.10919189453125,2.2474727630615234,-0.02401893027126789,1.4411283135414124,-0.02247472759336233,-0.0015442033763974905,0.0,-0.14969474077224731,1.7110670804977417,0.7212272684904544,5.843909025192261,2.865754008293152,5.694214344024658,3.2417744398117065,4.04423725605011,2.29774010181427
6016956000.0,67.69,5.550000190734863,2990718464.0,8113.201358943463,46.0,0.081787109375,1540096.0,188.7653570175171,0.006795703899115324,0.08612060546875,2.2461767196655273,-0.024032375775277615,1.2911045551300049,-0.022461765445768833,-0.0015706084668636322,0.0,-0.07778038457036018,1.6217522621154785,0.7344382867037675,5.761918067932129,2.6988730430603027,5.68413782119751,3.146688938140869,4.038849592208862,2.309008240699768
6016960000.0,76.54,5.5,2990718464.0,8035.007355064979,47.0,0.0787353515625,1572864.0,192.84351134300232,0.006295611150562763,0.072052001953125,2.173877239227295,-0.024796588346362114,1.2287107706069946,-0.02173877228051424,-0.003057817928493023,0.0,0.04545889236032963,1.6036950945854187,0.7089815692165142,5.347168207168579,2.5278080701828003,5.392627000808716,2.973192811012268,4.0781543254852295,2.2949105501174927
6016964000.0,70.725,5.400000095367432,2990718464.0,8191.834476139378,48.0,0.08026123046875,1605632.0,196.84359216690063,0.005255186697468162,0.04931640625,2.1614646911621094,-0.024321336299180984,1.2028576731681824,-0.021614646539092064,-0.002706690691411495,0.0,-0.04394545406103134,1.5629452466964722,0.7389729999267638,5.436862230300903,2.52896785736084,5.392916679382324,3.0600231885910034,4.000080823898315,2.3175128698349
6016974000.0,71.635,5.400000095367432,2990718464.0,7919.367359152964,49.0,0.08270263671875,1638400.0,200.98129642009735,0.011427614372223616,0.148651123046875,2.130874276161194,-0.017778702080249786,1.2723634243011475,-0.021308742463588715,0.0035300394520163536,0.0,0.044242074713110924,1.5816279649734497,0.732572170039264,5.270203590393066,2.5726773738861084,5.314445734024048,3.0586555004119873,4.137704253196716,2.3011977672576904
6016980000.0,76.08,5.400000095367432,2990718464.0,8048.844719047485,50.0,0.0738525390625,1671168.0,205.05243968963623,0.006878812098875642,0.08245849609375,2.211635708808899,-0.02267533354461193,1.086822271347046,-0.022116356529295444,-0.0005589795764535666,0.0,0.08426713198423386,1.5200210809707642,0.7574703606329347,4.943688631057739,2.6144334077835083,5.027955770492554,3.0865278244018555,4.071143269538879,2.2968945503234863
6016988000.0,81.465,5.050000190734863,2990718464.0,7969.799743467078,51.0,0.0701904296875,1703936.0,209.163960814476,0.0065556487534195185,0.076904296875,2.28242290019989,-0.02556978352367878,1.2074333429336548,-0.02282422687858343,-0.002745559439063072,0.0,0.03310535289347172,1.5467296242713928,0.7476276960134283,4.913619041442871,2.689772605895996,4.9467244148254395,3.077433943748474,4.111521124839783,2.3042759895324707
6016994000.0,74.63,6.150000095367432,2990718464.0,8108.6064472930575,52.0,0.07720947265625,1736704.0,213.20509910583496,0.006048553856089711,0.077178955078125,2.273811459541321,-0.024924770928919315,1.1622876524925232,-0.022738114930689335,-0.0021866578608751297,0.0,0.05009329877793789,1.5318506956100464,0.7580026458767184,5.325336933135986,2.737491488456726,5.375430107116699,3.1161036491394043,4.041138291358948,2.2980154752731323
6016996000.0,83.735,6.199999809265137,2990718464.0,7945.000653629691,53.0,0.07598876953125,1769472.0,217.32945370674133,0.007247239118441939,0.09033203125,2.235719084739685,-0.02332153357565403,1.2200667262077332,-0.02235719095915556,-0.0009643435478210449,0.0,-0.09928254224359989,1.6034314632415771,0.7359499819272532,5.892725944519043,2.7909154891967773,5.793443202972412,3.121480941772461,4.124354600906372,2.30547297000885
6016998000.0,75.76,5.550000190734863,2990718464.0,8059.482144558649,54.0,0.07598876953125,1802240.0,221.3952236175537,0.007828041445463896,0.093963623046875,2.2585302591323853,-0.02448232378810644,1.1490440964698792,-0.022585302591323853,-0.0018970225937664509,0.0,-0.14227595180273056,1.5687810778617859,0.732762444381433,5.87168288230896,2.6055952310562134,5.7294065952301025,3.034915804862976,4.065769910812378,2.293489098548889
6017010000.0,75.78,5.849999904632568,2990718464.0,8024.328512615346,55.0,0.08544921875,1835008.0,225.47880518436432,0.006967181572690606,0.0755615234375,2.2186347246170044,-0.024149291682988405,1.205366849899292,-0.022186347283422947,-0.0019629448652267456,0.0,-0.11311469599604607,1.5424017906188965,0.7424697785570891,6.119487047195435,2.6054455041885376,6.006371974945068,3.0313007831573486,4.083581566810608,2.3100717067718506
6017016000.0,83.18,5.650000095367432,2990718464.0,7872.6777978280625,56.0,0.069580078125,1867776.0,229.64104843139648,0.006553188199177384,0.072723388671875,2.2674994468688965,-0.025681812316179276,1.0090096592903137,-0.022674993611872196,-0.0030068184714764357,0.0,-0.04688168130815029,1.4622535109519958,0.7595899619797561,5.077582836151123,2.5138450860977173,5.030700922012329,2.9748510122299194,4.1622432470321655,2.291017532348633
6017016000.0,86.19,5.199999809265137,2990718464.0,8047.21718816975,57.0,0.0640869140625,1900544.0,233.7130150794983,0.006050152238458395,0.067047119140625,2.293662428855896,-0.026322228368371725,1.0254017114639282,-0.022936624474823475,-0.0033856043592095375,0.0,-0.0476418174803257,1.4612252116203308,0.7563544618659296,4.802767515182495,2.565759301185608,4.7551257610321045,2.9570250511169434,4.071966648101807,2.2989089488983154
6017016000.0,85.585,5.650000095367432,2990718464.0,8214.235485002151,58.0,0.06622314453125,1933312.0,237.7021872997284,0.0059172301553189754,0.067626953125,2.3056806325912476,-0.026038539595901966,0.8762446641921997,-0.02305680699646473,-0.002981732599437237,0.0,0.11907036229968071,1.3453667759895325,0.7968823171751671,4.6216490268707275,2.5469802618026733,4.7407190799713135,2.985871434211731,3.9891722202301025,2.295353889465332
6017018000.0,86.935,5.300000190734863,2990718464.0,8090.711642590892,59.0,0.05767822265625,1966080.0,241.75226366519928,0.00628716847859323,0.070648193359375,2.344985246658325,-0.025722011923789978,0.9455253779888153,-0.0234498493373394,-0.0022721588611602783,0.0,-0.01986270397901535,1.3973904252052307,0.7762876415198268,4.58691930770874,2.6033185720443726,4.567056179046631,2.952985405921936,4.050076365470886,2.2971361875534058
6017020000.0,95.34,5.449999809265137,2990718464.0,8106.083004196813,60.0,0.05706787109375,1998848.0,245.79465997219086,0.006845455151051283,0.08575439453125,2.3519004583358765,-0.027050282806158066,0.8355005979537964,-0.02351900190114975,-0.0035312818363308907,0.0,0.001765560358762741,1.335538625717163,0.7934151004772023,4.545380115509033,2.5882424116134644,4.54714560508728,2.9388844966888428,4.042396306991577,2.296438455581665
6017022000.0,108.73,6.349999904632568,2990718464.0,7956.994242133445,61.0,0.05706787109375,2031616.0,249.91279792785645,0.00804598769173026,0.104705810546875,2.3704965114593506,-0.026719557121396065,0.7784597277641296,-0.02370496466755867,-0.00301459152251482,0.0,0.11935492604970932,1.2712584733963013,0.8101779009517738,4.352052211761475,2.543436288833618,4.471407890319824,2.9185807704925537,4.118137955665588,2.29776394367218
6017024000.0,121.77,5.800000190734863,2990718464.0,7794.450289410912,62.0,0.05096435546875,2064384.0,254.11681473255157,0.008737205527722836,0.116912841796875,2.4128944873809814,-0.023852179758250713,0.794215977191925,-0.024128944613039494,0.0002767643891274929,0.0,0.13860689103603363,1.2242953777313232,0.8094158746735353,3.9587223529815674,2.422728419303894,4.097329139709473,2.804227352142334,4.204016804695129,2.3101969957351685
6017024000.0,102.365,6.050000190734863,2990718464.0,8026.705438376737,63.0,0.0555419921875,2097152.0,258.199187040329,0.008368559647351503,0.1041259765625,2.3062480688095093,-0.023758601397275925,0.8878430724143982,-0.02306248154491186,-0.0006961198523640633,0.0,0.015418242663145065,1.3609229922294617,0.7791944842922948,4.651601076126099,2.588853597640991,4.6670191287994385,2.891063094139099,4.082372307777405,2.3000694513320923
6017026000.0,105.675,6.699999809265137,2788129792.0,8090.392547275601,64.0,0.062255859375,2129920.0,262.24942314624786,0.005286569241434336,0.053314208984375,2.340023636817932,-0.025048943236470222,0.8188950419425964,-0.023400235921144485,-0.0016487101092934608,0.0,0.10965835303068161,1.3165200352668762,0.7949365144041153,4.616900205612183,2.533526659011841,4.726558446884155,2.907718777656555,4.050236105918884,2.308974027633667
