CpuMaxMemory,EpLenMean,EpRewMean,GpuMaxMemory,IPS_total,Iter,Misc/FrameRewMean,Misc/InteractCount,Misc/TimeElapsed,Opt/approxkl,Opt/clipfrac,Opt/entropy,Opt/loss_pi,Opt/loss_vf,Opt/negent,Opt/pg,Opt/pi_kl,VFStats/AdvMean,VFStats/AdvStd,VFStats/EV,VFStats/VpredMean,VFStats/VpredStd,VFStats/VtargMean,VFStats/VtargStd,del_time,wait_optimization,scaled/pol_distance,scaled/vf_aux,scaled/vf_true,unscaled/pol_distance,unscaled/vf_aux,unscaled/vf_true
4542000000.0,166.59,4.199999809265137,6381600256.0,4660.770568625221,10.0,0.0274658203125,360448.0,76.24195563793182,0.0011166806216351688,0.875,2.6603827476501465,-0.025317816529423,0.6916554272174835,-0.026603827252984047,0.00016932934522628784,0.0011166806216351688,0.18131748586893082,1.1713164448738098,0.662019622144406,2.7795815467834473,1.5623859167099,2.9608991146087646,2.010182797908783,7.03059709072113,4.208246111869812,,,,,,
4751428000.0,166.59,4.199999809265137,6381600256.0,4676.2476308569785,11.0,0.0225830078125,393216.0,83.24928343296051,0.0015159250469878316,0.875,2.6638152599334717,-0.02676712814718485,0.6768798530101776,-0.02663815300911665,-0.0016449028626084328,0.0015159250469878316,0.06548855267465115,1.1075348854064941,0.7339545679480388,3.326493978500366,1.8655561208724976,3.3919824361801147,2.145911455154419,7.0073277950286865,4.1910624504089355,,,,,,
4957530000.0,195.17,4.199999809265137,6381600256.0,4679.071299896747,12.0,0.01983642578125,425984.0,90.25238311290741,0.0005553434020839632,0.875,2.6793359518051147,-0.026773022953420877,0.6647999286651611,-0.02679335791617632,-0.0005350131541490555,0.0005553434020839632,0.06851674988865852,1.0701475143432617,0.7256994376650212,3.139007329940796,1.783952534198761,3.2075239419937134,2.0421515107154846,7.003099679946899,4.20259964466095,,,,,,
5164348000.0,187.41,4.0,6381600256.0,4769.357890745239,13.0,0.0238037109375,458752.0,97.12291026115417,0.0011272917035967112,0.875,2.659662127494812,-0.02720758900977671,0.6882585883140564,-0.026596619747579098,-0.0017382623627781868,0.0011272917035967112,0.12132031843066216,1.1331323385238647,0.6749832503120655,2.848443865776062,1.5656439661979675,2.9697641134262085,1.9881538152694702,6.870527148246765,4.206607460975647,,,,,,
5368268000.0,171.295,4.650000095367432,6381600256.0,4746.760061973303,14.0,0.0286865234375,491520.0,104.02614521980286,0.0012311204336583614,0.875,2.6536179780960083,-0.026243499480187893,0.5723046958446503,-0.026536178775131702,-0.0009384383447468281,0.0012311204336583614,0.20382528007030487,1.0955715775489807,0.7191690408341509,2.8323241472244263,1.5489290952682495,3.0361493825912476,2.0690969228744507,6.903234958648682,4.2287867069244385,,,,,,
5572232000.0,132.685,4.900000095367432,6381600256.0,4732.12524024754,15.0,0.03692626953125,524288.0,110.95072948932648,0.0017259724554605782,0.875,2.65077543258667,-0.02499269600957632,0.7520367503166199,-0.026507753878831863,-0.0002109147608280182,0.0017259724554605782,0.21141356974840164,1.2024339437484741,0.7436137676236421,3.2222139835357666,1.867076337337494,3.4336276054382324,2.3760093450546265,6.924584269523621,4.198349714279175,,,,,,
5774718000.0,146.11,3.799999952316284,6381600256.0,4707.249459876823,16.0,0.02471923828125,557056.0,117.91190719604492,0.0009889805223792791,0.875,2.6530635356903076,-0.025729362852871418,0.6982290744781494,-0.026530633680522442,-0.00018770992755889893,0.0009889805223792791,0.05409165844321251,1.151598036289215,0.7455953211178687,3.1236698627471924,1.938885748386383,3.1777617931365967,2.2807615995407104,6.961177706718445,4.217878341674805,,,,,,
5975692000.0,150.98,4.400000095367432,6381600256.0,4772.869498625218,17.0,0.02838134765625,589824.0,124.77737879753113,0.0006330223986878991,0.875,2.6559571027755737,-0.02632578113116324,0.8042424619197845,-0.026559571735560894,-0.00039923377335071564,0.0006330223986878991,0.12281400710344315,1.2429488897323608,0.7462837968470452,3.2292157411575317,2.153980851173401,3.3520296812057495,2.4684847593307495,6.865471601486206,4.220819354057312,,,,,,
6178002000.0,155.67,4.199999809265137,6381600256.0,4639.202344058986,18.0,0.02838134765625,622592.0,131.84066200256348,0.0008634276746306568,0.875,2.6591246128082275,-0.026617680676281452,0.7031959593296051,-0.026591245085000992,-0.0008898656815290451,0.0008634276746306568,0.1067645475268364,1.163615643978119,0.7813330012409141,3.14829421043396,2.155325770378113,3.255058765411377,2.4842833280563354,7.063283205032349,4.23146653175354,,,,,,
6379414000.0,154.805,4.199999809265137,6381600256.0,4696.018983900254,19.0,0.02716064453125,655360.0,138.8184872865677,0.00048020732356235385,0.875,2.6639459133148193,-0.025852909311652184,0.6964981257915497,-0.026639457792043686,0.0003063427284359932,0.00048020732356235385,0.1384655088186264,1.090511679649353,0.7892559414500006,2.814564347267151,1.9552119970321655,2.953029751777649,2.375687837600708,6.977825284004211,4.22986102104187,,,,,,
6579348000.0,142.435,4.099999904632568,6381600256.0,4700.005549347587,20.0,0.030517578125,688128.0,145.790393948555,0.0008272953273262829,0.875,2.661706805229187,-0.02566112158820033,0.6269848942756653,-0.02661706507205963,0.00012864917516708374,0.0008272953273262829,0.17486952245235443,1.1167922616004944,0.7722746602676563,2.7095431089401245,1.837442934513092,2.8844125270843506,2.340725898742676,6.971906661987305,4.222998738288879,,,,,,
6778784000.0,138.44,4.800000190734863,6381600256.0,4676.781172414513,21.0,0.03570556640625,720896.0,152.79692232608795,0.001110504090320319,0.875,2.623957633972168,-0.026679283939301968,0.6488661170005798,-0.026239574886858463,-0.001550210639834404,0.001110504090320319,0.2551559507846832,1.1736077070236206,0.77306271105584,2.7396252155303955,1.9259700775146484,2.994781255722046,2.4649688005447388,7.006528377532959,4.234287261962891,,,,,,
6978108000.0,121.105,5.150000095367432,6381600256.0,4741.046101204956,22.0,0.0390625,753664.0,159.70847713947296,0.0007726293697487563,0.875,2.6309146881103516,-0.026414641179144382,0.8451759219169617,-0.02630914654582739,-0.0008781254291534424,0.0007726293697487563,0.29217393696308136,1.2907381057739258,0.7695493076553935,3.1040607690811157,2.2436472177505493,3.3962345123291016,2.6882760524749756,6.91155481338501,4.237626552581787,,,,,,
7176886000.0,114.295,5.25,6381600256.0,4717.256787049499,23.0,0.0457763671875,786432.0,166.65488719940186,0.0006734339403919876,0.875,2.613570809364319,-0.026029494125396013,1.1083648800849915,-0.026135707274079323,-0.0005672229453921318,0.0006734339403919876,0.30374179780483246,1.4522257447242737,0.7660520846569966,3.5049538612365723,2.64064884185791,3.8086957931518555,3.0011065006256104,6.946410059928894,4.25824761390686,,,,,,
7375734000.0,111.395,4.699999809265137,6381600256.0,4622.825599627948,24.0,0.042724609375,819200.0,173.7431926727295,0.00072617141995579,0.875,2.6201629638671875,-0.02544413134455681,1.0336998105049133,-0.02620162907987833,3.1327828764915466e-05,0.00072617141995579,0.22911515831947327,1.3908746242523193,0.729037461096988,3.3230212926864624,2.2153209447860718,3.5521364212036133,2.6732224225997925,7.088305473327637,4.254835844039917,,,,,,
7575000000.0,109.435,4.449999809265137,6381600256.0,4598.572911601977,25.0,0.040283203125,851968.0,180.8688815832138,0.0008561918220948428,0.875,2.6217938661575317,-0.02537090890109539,0.7625584900379181,-0.026217936538159847,-9.164214134216309e-06,0.0008561918220948428,0.20713405311107635,1.2411597967147827,0.7646005879264092,3.030992031097412,1.9626498818397522,3.238126277923584,2.559760808944702,7.125688910484314,4.273934602737427,,,,,,
7773242000.0,125.625,4.449999809265137,6381600256.0,4492.249559427435,26.0,0.03448486328125,884736.0,188.16322255134583,0.0009058758441824466,0.875,2.6225610971450806,-0.026255937293171883,0.9205392897129059,-0.02622561063617468,-0.0009361989796161652,0.0009058758441824466,0.18490561842918396,1.3130844831466675,0.7600548012391408,3.1932212114334106,2.280334711074829,3.378126859664917,2.680018663406372,7.294340968132019,4.354026198387146,,,,,,
7971576000.0,118.365,4.900000095367432,6381600256.0,4598.225513863132,27.0,0.0390625,917504.0,195.28944981098175,0.0007133808103390038,0.875,2.626314163208008,-0.02513570711016655,0.7825440764427185,-0.026263142004609108,0.00041405297815799713,0.0007133808103390038,0.24125097692012787,1.1699747443199158,0.7909886984064061,2.9934760332107544,1.9977032542228699,3.234726905822754,2.5580865144729614,7.126227259635925,4.253412246704102,,,,,,
8170440000.0,117.075,4.949999809265137,6381600256.0,4642.0794389016555,28.0,0.042724609375,950272.0,202.34835529327393,0.0008922068809624761,0.875,2.6095898151397705,-0.025656891986727715,1.0004903674125671,-0.026095896027982235,-0.0004532076418399811,0.0008922068809624761,0.2550846114754677,1.3269147872924805,0.7749460561074244,3.145295023918152,2.3426839113235474,3.4003795385360718,2.795793890953064,7.058905482292175,4.275981068611145,,,,,,
8368298000.0,118.5,4.949999809265137,6381600256.0,4519.790874998868,29.0,0.04425048828125,983040.0,209.5982482433319,0.0005359835922718048,0.875,2.6149673461914062,-0.02601778879761696,0.9524691104888916,-0.026149671524763107,-0.0004040980711579323,0.0005359835922718048,0.28806470334529877,1.3040928840637207,0.7666292488613438,3.330604314804077,2.1936603784561157,3.618669033050537,2.699052095413208,7.249892950057983,4.5694708824157715,,,,,,
8566670000.0,115.315,4.400000095367432,6381600256.0,4651.608913694198,30.0,0.03814697265625,1015808.0,216.64269256591797,0.0008701164624653757,0.87493896484375,2.6198930740356445,-0.026458244770765305,1.035134732723236,-0.02619892917573452,-0.001129430253058672,0.0008701164624653757,0.09045841544866562,1.3380671739578247,0.7308783219339732,3.610674262046814,2.1604725122451782,3.7011325359344482,2.5741333961486816,7.04444432258606,4.349526405334473,,,,,,
8765314000.0,115.235,4.449999809265137,6381600256.0,4544.610490993489,31.0,0.03662109375,1048576.0,223.85299146175385,0.0007540953520219773,0.875,2.6135181188583374,-0.025280218571424484,1.027193158864975,-0.026135181076824665,0.00010086782276630402,0.0007540953520219773,0.09614863246679306,1.390297293663025,0.729758436364316,3.8126782178878784,2.3118386268615723,3.9088268280029297,2.6742552518844604,7.2102988958358765,4.481353044509888,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.010699085425585508,1.981309711933136,1.4838907122612,0.010699085425585508,1.981309711933136,1.4838907122612
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037710322067141533,1.4898820519447327,1.4033766388893127,0.0037710322067141533,1.4898820519447327,1.4033766388893127
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034178493078798056,1.4328120946884155,1.3850611448287964,0.0034178493078798056,1.4328120946884155,1.3850611448287964
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002861978253349662,1.3838860392570496,1.347407579421997,0.002861978253349662,1.3838860392570496,1.347407579421997
,,,,,,,,,,,,,,,,,,,,,,,,,,0.002489029197022319,1.3414776921272278,1.3025879859924316,0.002489029197022319,1.3414776921272278,1.3025879859924316
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026814640732482076,1.3106406331062317,1.284969687461853,0.0026814640732482076,1.3106406331062317,1.284969687461853
8784416000.0,122.335,4.699999809265137,6189433856.0,35.16832171245571,32.0,0.03997802734375,1081344.0,1155.6006098985672,0.0023650266230106354,0.875,2.6273730993270874,-0.024650300852954388,0.6802566051483154,-0.02627373021095991,-0.0007416009902954102,0.0023650266230106354,0.43028368055820465,1.1747472286224365,0.7821013133496383,2.224769115447998,1.8812890648841858,2.6550527811050415,2.5153034925460815,931.7476184368134,4.314512610435486,,,,,,
8784416000.0,118.905,4.699999809265137,6392022528.0,4466.002420046804,33.0,0.04119873046875,1114112.0,1162.9378204345703,0.002788489800877869,0.875,2.6056712865829468,-0.024345899000763893,0.7902640402317047,-0.026056712493300438,-0.001077677239663899,0.002788489800877869,0.35627980530261993,1.3193177580833435,0.7806808465854483,2.7752386331558228,2.369724988937378,3.131518602371216,2.8150194883346558,7.337210536003113,4.441000699996948,,,,,,
8784416000.0,99.405,4.650000095367432,6392022528.0,4422.875259083301,34.0,0.04791259765625,1146880.0,1170.3465756177902,0.0018847717437893152,0.875,2.5713430643081665,-0.024532060604542494,1.144736647605896,-0.025713429786264896,-0.0007034037262201309,0.0018847717437893152,0.3435400724411011,1.5363220572471619,0.7611960617658485,3.4064170122146606,2.810347318649292,3.7499572038650513,3.139968156814575,7.40875518321991,4.560508966445923,,,,,,
8784416000.0,95.14,5.599999904632568,6392022528.0,4610.291110089471,35.0,0.0592041015625,1179648.0,1177.4541528224945,0.0010621115798130631,0.875,2.5667953491210938,-0.02474540751427412,1.1946642994880676,-0.025667952373623848,-0.00013956986367702484,0.0010621115798130631,0.30938205122947693,1.5637657642364502,0.7744761212833514,4.00862193107605,2.9964427947998047,4.318004131317139,3.2887823581695557,7.107577204704285,4.2617738246917725,,,,,,
8784416000.0,95.975,5.150000095367432,6392022528.0,4588.50186172227,36.0,0.0537109375,1212416.0,1184.5954815149307,0.0016358925495296717,0.875,2.5627224445343018,-0.02458524238318205,1.2720686793327332,-0.025627223774790764,-0.0005939118564128876,0.0016358925495296717,0.14872067421674728,1.615022599697113,0.7228804028442193,4.284739017486572,2.7999504804611206,4.433459520339966,3.0674225091934204,7.141328692436218,4.411119699478149,,,,,,
8784416000.0,93.435,5.5,6392022528.0,4511.781446987507,37.0,0.05523681640625,1245184.0,1191.8582446575165,0.0007293947273865342,0.875,2.5659343004226685,-0.02472863346338272,1.2248159646987915,-0.025659342296421528,0.00020131561905145645,0.0007293947273865342,0.07167789340019226,1.5758678317070007,0.7353541263611961,4.672301769256592,2.757736563682556,4.743979454040527,3.0621427297592163,7.262763142585754,4.458452820777893,,,,,,
8784416000.0,100.33,5.150000095367432,6392022528.0,4624.4930640994335,38.0,0.05157470703125,1277952.0,1198.9439942836761,0.0010196210932917893,0.875,2.5573978424072266,-0.024860499426722527,1.1380669474601746,-0.025573978200554848,-0.0003061399329453707,0.0010196210932917893,-0.014649405144155025,1.5103046298027039,0.7170526061395756,4.613709926605225,2.441264271736145,4.599060297012329,2.839674711227417,7.085749626159668,4.285932421684265,,,,,,
8784416000.0,90.865,5.050000190734863,6392022528.0,4584.244361089992,39.0,0.05218505859375,1310720.0,1206.0919553041458,0.0009749755845405161,0.875,2.548951506614685,-0.024311631685122848,1.1316848993301392,-0.02548951655626297,0.00020291004329919815,0.0009749755845405161,-0.05212078243494034,1.4989033937454224,0.7238156459995417,4.602513313293457,2.427267074584961,4.550392389297485,2.849776268005371,7.1479610204696655,4.422564506530762,,,,,,
8784416000.0,88.155,4.699999809265137,6392022528.0,4552.77410586821,40.0,0.0531005859375,1343488.0,1213.2893253564835,0.0009049750224221498,0.875,2.5442001819610596,-0.025002778507769108,1.0477317571640015,-0.025442001409828663,-0.0004657539539039135,0.0009049750224221498,-0.02575905667617917,1.4350749254226685,0.7546991088699241,4.520381212234497,2.4046199321746826,4.494622230529785,2.897457480430603,7.1973700523376465,4.343185067176819,,,,,,
8784416000.0,105.215,4.650000095367432,6392022528.0,4541.8631174892835,41.0,0.0433349609375,1376256.0,1220.5039857625961,0.0005586376064456999,0.875,2.576434016227722,-0.025255178101360798,0.9162846207618713,-0.02576434053480625,-4.947371780872345e-05,0.0005586376064456999,-0.003370039165019989,1.3311031460762024,0.7688067600884033,4.009174585342407,2.3589813709259033,4.005804777145386,2.7715044021606445,7.214660406112671,4.35396409034729,,,,,,
8784416000.0,91.36,5.349999904632568,6392022528.0,4631.893472970798,42.0,0.05584716796875,1409024.0,1227.578414440155,0.0008630771772004664,0.874969482421875,2.548081398010254,-0.025169591419398785,0.9620745182037354,-0.025480812415480614,-0.0005518589168787003,0.0008630771772004664,0.15118718147277832,1.3990042209625244,0.7789670668661207,3.9296655654907227,2.4813451766967773,4.080852508544922,2.9772578477859497,7.074428677558899,4.305032849311829,,,,,,
8784416000.0,103.14,5.0,6392022528.0,4498.410070406688,43.0,0.050048828125,1441792.0,1234.8627659082413,0.000665069732349366,0.875,2.5629974603652954,-0.024994052946567535,0.9871244430541992,-0.02562997303903103,-2.9146671295166016e-05,0.000665069732349366,0.11853011697530746,1.3856664299964905,0.7759733812453052,3.8932970762252808,2.519804835319519,4.01182746887207,2.9265687465667725,7.284351468086243,4.558463931083679,,,,,,
8784416000.0,99.87,4.650000095367432,6392022528.0,4664.719968782709,44.0,0.048828125,1474560.0,1241.8874105215073,0.0009153563296422362,0.875,2.5471818447113037,-0.0249958299100399,1.0467054545879364,-0.025471818633377552,-0.00043936818838119507,0.0009153563296422362,0.12988995388150215,1.4218170046806335,0.7618838125794923,3.713421583175659,2.532339096069336,3.8433115482330322,2.91264808177948,7.024644613265991,4.269068956375122,,,,,,
8784416000.0,109.325,4.949999809265137,6392022528.0,4443.781124337376,45.0,0.04364013671875,1507328.0,1249.2613110542297,0.0007741334266029298,0.875,2.5668078660964966,-0.025369702372699976,0.8266838490962982,-0.02566807810217142,-0.0004757586866617203,0.0007741334266029298,0.04935102444142103,1.2821764945983887,0.7934610743828181,3.7362674474716187,2.436034679412842,3.785618543624878,2.818034291267395,7.373900532722473,4.56676709651947,,,,,,
8784416000.0,111.85,4.349999904632568,6392022528.0,4631.707327083936,46.0,0.045166015625,1540096.0,1256.3360240459442,0.0005073868087492883,0.875,2.563930034637451,-0.025079350918531418,1.0037667751312256,-0.025639300234615803,5.256570875644684e-05,0.0005073868087492883,0.06133532151579857,1.4143459796905518,0.7616789001448293,3.8775466680526733,2.528048872947693,3.9388821125030518,2.896108031272888,7.0747129917144775,4.346529841423035,,,,,,
8784416000.0,107.255,5.150000095367432,6392022528.0,4551.570322784282,47.0,0.04791259765625,1572864.0,1263.5352976322174,0.0005242725019343197,0.875,2.5595953464508057,-0.024835032410919666,0.954441487789154,-0.02559595461934805,0.0002366499975323677,0.0005242725019343197,0.08570513129234314,1.3755470514297485,0.7734327707332156,3.9275224208831787,2.4961190223693848,4.013227701187134,2.8883113861083984,7.199273586273193,4.267782926559448,,,,,,
8784416000.0,94.955,5.550000190734863,6392022528.0,4656.189611757017,48.0,0.052490234375,1605632.0,1270.5728117227554,0.0008953663927968591,0.875,2.551938772201538,-0.025051690638065338,1.0703250169754028,-0.025519387796521187,-0.0004276717081665993,0.0008953663927968591,0.1235695630311966,1.450382113456726,0.7648079631395948,4.195126056671143,2.654837131500244,4.318695783615112,2.991878628730774,7.037514090538025,4.268735408782959,,,,,,
8784416000.0,103.25,4.400000095367432,6392022528.0,4379.995673099826,49.0,0.0445556640625,1638400.0,1278.0540976524353,0.0008377332706004381,0.875,2.5605342388153076,-0.024845220148563385,0.8922836184501648,-0.025605342350900173,-7.761083543300629e-05,0.0008377332706004381,-0.056608192971907556,1.3293107748031616,0.7757981451443392,4.148278474807739,2.454912304878235,4.091670274734497,2.8044583797454834,7.481285929679871,4.5848106145858765,,,,,,
8784416000.0,106.355,5.099999904632568,6392022528.0,4586.959674705767,50.0,0.04852294921875,1671168.0,1285.1978273391724,0.00112110999180004,0.875,2.5427677631378174,-0.024470998905599117,0.9005680084228516,-0.025427676737308502,-0.0001644343137741089,0.00112110999180004,0.0785234197974205,1.335292935371399,0.7846312793680201,4.107926845550537,2.5201891660690308,4.186450242996216,2.873408317565918,7.1437296867370605,4.352265477180481,,,,,,
8784416000.0,106.38,5.650000095367432,6392022528.0,4551.094654330999,51.0,0.04913330078125,1703936.0,1292.3978533744812,0.001368678524158895,0.875,2.5488451719284058,-0.02377582434564829,0.9801465272903442,-0.025488450191915035,0.00034394674003124237,0.001368678524158895,0.052493033930659294,1.3886289596557617,0.7703055260303044,4.230590105056763,2.5474096536636353,4.283083200454712,2.897979974746704,7.200026035308838,4.289262175559998,,,,,,
8784416000.0,107.175,4.900000095367432,6392022528.0,4570.201466798754,52.0,0.04638671875,1736704.0,1299.5677779912949,0.0012908201897516847,0.875,2.5364428758621216,-0.02453310787677765,0.9729922115802765,-0.02536442782729864,-0.00045949965715408325,0.0012908201897516847,0.020812036469578743,1.3975651264190674,0.746677878552872,4.1904425621032715,2.4553178548812866,4.211254596710205,2.7771211862564087,7.16992461681366,4.305793404579163,,,,,,
8784416000.0,103.785,5.150000095367432,6392022528.0,4416.301523193937,53.0,0.048828125,1769472.0,1306.987561225891,0.0015254796599037945,0.875,2.5199835300445557,-0.0237100999802351,0.9700604975223541,-0.025199834257364273,-3.5746023058891296e-05,0.0015254796599037945,0.018791435286402702,1.3860681653022766,0.7456451803277302,4.415874719619751,2.4118387699127197,4.434666156768799,2.748731255531311,7.419783234596252,4.426708221435547,,,,,,
8784416000.0,91.22,5.400000095367432,6392022528.0,4478.510293353358,54.0,0.05706787109375,1802240.0,1314.304279923439,0.0011235261335968971,0.875,2.493040084838867,-0.02364212926477194,1.0381116271018982,-0.02493039984256029,0.00016474444419145584,0.0011235261335968971,-0.013228215277194977,1.4370189905166626,0.7582466874589593,4.662349700927734,2.52488112449646,4.6491217613220215,2.923946261405945,7.316718697547913,4.58197557926178,,,,,,
8784416000.0,97.675,5.5,6392022528.0,4415.768509155772,55.0,0.06439208984375,1835008.0,1321.7249587774277,0.0013687890022993088,0.875,2.474671959877014,-0.02344450168311596,1.193640112876892,-0.024746717885136604,-6.657466292381287e-05,0.0013687890022993088,0.03423530049622059,1.5438652634620667,0.7336851320404294,4.941840887069702,2.6380157470703125,4.976076126098633,2.989735722541809,7.4206788539886475,4.589676380157471,,,,,,
8784416000.0,86.87,5.900000095367432,6392022528.0,4604.297297806568,56.0,0.06439208984375,1867776.0,1328.8417885303497,0.0021910584764555097,0.874969482421875,2.454476833343506,-0.02212764765135944,1.0883222222328186,-0.02454476710408926,0.00022605713456869125,0.0021910584764555097,0.013893460389226675,1.466627836227417,0.7557372425770826,4.901761054992676,2.552169919013977,4.915654182434082,2.9668972492218018,7.116829752922058,4.373018145561218,,,,,,
8784416000.0,97.22,5.5,6392022528.0,4460.091232841212,57.0,0.05889892578125,1900544.0,1336.1887234449387,0.001362075621727854,0.875,2.4539676904678345,-0.02322872169315815,1.1088221073150635,-0.024539675563573837,-5.112355574965477e-05,0.001362075621727854,0.054950037971138954,1.481596291065216,0.7281257065764175,4.607788324356079,2.3936110734939575,4.66273832321167,2.8409528732299805,7.346934914588928,4.597486257553101,,,,,,
8784416000.0,84.565,5.050000190734863,6392022528.0,4707.649485923977,58.0,0.05889892578125,1933312.0,1343.1493096351624,0.0006270971207413822,0.875,2.447189450263977,-0.02410439308732748,1.0991589426994324,-0.024471894837915897,-0.0002595977857708931,0.0006270971207413822,0.007652070373296738,1.4699865579605103,0.7419188902959128,4.461639881134033,2.4658191204071045,4.469291687011719,2.8929738998413086,6.960586190223694,4.326333284378052,,,,,,
8784416000.0,87.475,5.800000190734863,6392022528.0,4538.920365350863,59.0,0.064697265625,1966080.0,1350.3686475753784,0.0006249556317925453,0.875,2.443379521369934,-0.0237015001475811,1.0765881538391113,-0.024433794431388378,0.00010733585804700851,0.0006249556317925453,0.1864892616868019,1.4498319625854492,0.7653205300299791,4.400317192077637,2.556331753730774,4.586806297302246,2.9935237169265747,7.2193379402160645,4.595651745796204,,,,,,
